Step,r_msmarco_bm_50_5000_ff - accuracy,r_msmarco_bm_50_5000_ff - accuracy__MIN,r_msmarco_bm_50_5000_ff - accuracy__MAX,r_msmarco_bm_10_5000_ff - accuracy,r_msmarco_bm_10_5000_ff - accuracy__MIN,r_msmarco_bm_10_5000_ff - accuracy__MAX,r_msmarco_bm_5_5000_ff - accuracy,r_msmarco_bm_5_5000_ff - accuracy__MIN,r_msmarco_bm_5_5000_ff - accuracy__MAX,r_msmarco_bm_1_5000_ff - accuracy,r_msmarco_bm_1_5000_ff - accuracy__MIN,r_msmarco_bm_1_5000_ff - accuracy__MAX
245,0.35361216730038025,0.35361216730038025,0.35361216730038025,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.2965779467680608,0.2965779467680608,0.2965779467680608,0.2509505703422053,0.2509505703422053,0.2509505703422053
246,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.2965779467680608,0.2965779467680608,0.2965779467680608,0.24714828897338403,0.24714828897338403,0.24714828897338403
247,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.2509505703422053,0.2509505703422053,0.2509505703422053
248,0.34980988593155893,0.34980988593155893,0.34980988593155893,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.2585551330798479,0.2585551330798479,0.2585551330798479
249,0.34980988593155893,0.34980988593155893,0.34980988593155893,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.2889733840304182,0.2889733840304182,0.2889733840304182,0.2585551330798479,0.2585551330798479,0.2585551330798479
250,0.34600760456273766,0.34600760456273766,0.34600760456273766,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.2585551330798479,0.2585551330798479,0.2585551330798479
251,0.34980988593155893,0.34980988593155893,0.34980988593155893,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.2585551330798479,0.2585551330798479,0.2585551330798479
252,0.35361216730038025,0.35361216730038025,0.35361216730038025,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.28517110266159695,0.28517110266159695,0.28517110266159695,0.24714828897338403,0.24714828897338403,0.24714828897338403
253,0.3650190114068441,0.3650190114068441,0.3650190114068441,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.2889733840304182,0.2889733840304182,0.2889733840304182,0.2623574144486692,0.2623574144486692,0.2623574144486692
254,0.3650190114068441,0.3650190114068441,0.3650190114068441,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.2623574144486692,0.2623574144486692,0.2623574144486692
255,0.3650190114068441,0.3650190114068441,0.3650190114068441,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.2623574144486692,0.2623574144486692,0.2623574144486692
256,0.3688212927756654,0.3688212927756654,0.3688212927756654,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.2623574144486692,0.2623574144486692,0.2623574144486692
257,0.3650190114068441,0.3650190114068441,0.3650190114068441,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.2661596958174905,0.2661596958174905,0.2661596958174905
258,0.34980988593155893,0.34980988593155893,0.34980988593155893,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.311787072243346,0.311787072243346,0.311787072243346,0.26996197718631176,0.26996197718631176,0.26996197718631176
259,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.2509505703422053,0.2509505703422053,0.2509505703422053
260,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.2509505703422053,0.2509505703422053,0.2509505703422053
261,0.3650190114068441,0.3650190114068441,0.3650190114068441,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.26996197718631176,0.26996197718631176,0.26996197718631176
262,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.2661596958174905,0.2661596958174905,0.2661596958174905
263,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.2661596958174905,0.2661596958174905,0.2661596958174905
264,0.3612167300380228,0.3612167300380228,0.3612167300380228,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.2661596958174905,0.2661596958174905,0.2661596958174905
265,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.2661596958174905,0.2661596958174905,0.2661596958174905
266,0.3612167300380228,0.3612167300380228,0.3612167300380228,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.2623574144486692,0.2623574144486692,0.2623574144486692
267,0.34980988593155893,0.34980988593155893,0.34980988593155893,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.2585551330798479,0.2585551330798479,0.2585551330798479
268,0.3650190114068441,0.3650190114068441,0.3650190114068441,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.25475285171102663,0.25475285171102663,0.25475285171102663
269,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.2661596958174905,0.2661596958174905,0.2661596958174905
270,0.3612167300380228,0.3612167300380228,0.3612167300380228,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.2661596958174905,0.2661596958174905,0.2661596958174905
271,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.311787072243346,0.311787072243346,0.311787072243346,0.2585551330798479,0.2585551330798479,0.2585551330798479
272,0.3612167300380228,0.3612167300380228,0.3612167300380228,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.26996197718631176,0.26996197718631176,0.26996197718631176
273,0.35361216730038025,0.35361216730038025,0.35361216730038025,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.2737642585551331,0.2737642585551331,0.2737642585551331
274,0.3688212927756654,0.3688212927756654,0.3688212927756654,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.2737642585551331,0.2737642585551331,0.2737642585551331
275,0.376425855513308,0.376425855513308,0.376425855513308,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.26996197718631176,0.26996197718631176,0.26996197718631176
276,0.3688212927756654,0.3688212927756654,0.3688212927756654,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.2623574144486692,0.2623574144486692,0.2623574144486692
277,0.3612167300380228,0.3612167300380228,0.3612167300380228,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.27756653992395436,0.27756653992395436,0.27756653992395436
278,0.3650190114068441,0.3650190114068441,0.3650190114068441,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.2623574144486692,0.2623574144486692,0.2623574144486692
279,0.3612167300380228,0.3612167300380228,0.3612167300380228,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.26996197718631176,0.26996197718631176,0.26996197718631176
280,0.3726235741444867,0.3726235741444867,0.3726235741444867,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.27756653992395436,0.27756653992395436,0.27756653992395436
281,0.3650190114068441,0.3650190114068441,0.3650190114068441,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.28517110266159695,0.28517110266159695,0.28517110266159695
282,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.28517110266159695,0.28517110266159695,0.28517110266159695
283,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.2813688212927757,0.2813688212927757,0.2813688212927757
284,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.2889733840304182,0.2889733840304182,0.2889733840304182
285,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.2813688212927757,0.2813688212927757,0.2813688212927757
286,0.3612167300380228,0.3612167300380228,0.3612167300380228,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.28517110266159695,0.28517110266159695,0.28517110266159695
287,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.311787072243346,0.311787072243346,0.311787072243346,0.26996197718631176,0.26996197718631176,0.26996197718631176
288,0.34220532319391633,0.34220532319391633,0.34220532319391633,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.27756653992395436,0.27756653992395436,0.27756653992395436
289,0.35361216730038025,0.35361216730038025,0.35361216730038025,0.311787072243346,0.311787072243346,0.311787072243346,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.2661596958174905,0.2661596958174905,0.2661596958174905
290,0.3688212927756654,0.3688212927756654,0.3688212927756654,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.2661596958174905,0.2661596958174905,0.2661596958174905
291,0.38022813688212925,0.38022813688212925,0.38022813688212925,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.2737642585551331,0.2737642585551331,0.2737642585551331
292,0.38022813688212925,0.38022813688212925,0.38022813688212925,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.2737642585551331,0.2737642585551331,0.2737642585551331
293,0.376425855513308,0.376425855513308,0.376425855513308,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.2813688212927757,0.2813688212927757,0.2813688212927757
294,0.3612167300380228,0.3612167300380228,0.3612167300380228,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.29277566539923955,0.29277566539923955,0.29277566539923955
295,0.3650190114068441,0.3650190114068441,0.3650190114068441,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.29277566539923955,0.29277566539923955,0.29277566539923955
296,0.376425855513308,0.376425855513308,0.376425855513308,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.2965779467680608,0.2965779467680608,0.2965779467680608
297,0.38022813688212925,0.38022813688212925,0.38022813688212925,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.2813688212927757,0.2813688212927757,0.2813688212927757
298,0.3650190114068441,0.3650190114068441,0.3650190114068441,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.2813688212927757,0.2813688212927757,0.2813688212927757
299,0.3650190114068441,0.3650190114068441,0.3650190114068441,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.2965779467680608,0.2965779467680608,0.2965779467680608
300,0.376425855513308,0.376425855513308,0.376425855513308,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.27756653992395436,0.27756653992395436,0.27756653992395436
301,0.3726235741444867,0.3726235741444867,0.3726235741444867,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.2661596958174905,0.2661596958174905,0.2661596958174905
302,0.376425855513308,0.376425855513308,0.376425855513308,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.2737642585551331,0.2737642585551331,0.2737642585551331
303,0.3726235741444867,0.3726235741444867,0.3726235741444867,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.26996197718631176,0.26996197718631176,0.26996197718631176
304,0.3726235741444867,0.3726235741444867,0.3726235741444867,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.2737642585551331,0.2737642585551331,0.2737642585551331
305,0.3726235741444867,0.3726235741444867,0.3726235741444867,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.311787072243346,0.311787072243346,0.311787072243346,0.2623574144486692,0.2623574144486692,0.2623574144486692
306,0.3688212927756654,0.3688212927756654,0.3688212927756654,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.2623574144486692,0.2623574144486692,0.2623574144486692
307,0.376425855513308,0.376425855513308,0.376425855513308,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.26996197718631176,0.26996197718631176,0.26996197718631176
308,0.3726235741444867,0.3726235741444867,0.3726235741444867,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.27756653992395436,0.27756653992395436,0.27756653992395436
309,0.376425855513308,0.376425855513308,0.376425855513308,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.2623574144486692,0.2623574144486692,0.2623574144486692
310,0.3688212927756654,0.3688212927756654,0.3688212927756654,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.26996197718631176,0.26996197718631176,0.26996197718631176
311,0.3726235741444867,0.3726235741444867,0.3726235741444867,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.2737642585551331,0.2737642585551331,0.2737642585551331
312,0.3612167300380228,0.3612167300380228,0.3612167300380228,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.2813688212927757,0.2813688212927757,0.2813688212927757
313,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.28517110266159695,0.28517110266159695,0.28517110266159695
314,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.29277566539923955,0.29277566539923955,0.29277566539923955
315,0.3726235741444867,0.3726235741444867,0.3726235741444867,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.2965779467680608,0.2965779467680608,0.2965779467680608
316,0.3650190114068441,0.3650190114068441,0.3650190114068441,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.2889733840304182,0.2889733840304182,0.2889733840304182
317,0.35361216730038025,0.35361216730038025,0.35361216730038025,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.29277566539923955,0.29277566539923955,0.29277566539923955
318,0.3612167300380228,0.3612167300380228,0.3612167300380228,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.2889733840304182,0.2889733840304182,0.2889733840304182
319,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.2965779467680608,0.2965779467680608,0.2965779467680608
320,0.35361216730038025,0.35361216730038025,0.35361216730038025,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.2965779467680608,0.2965779467680608,0.2965779467680608
321,0.34600760456273766,0.34600760456273766,0.34600760456273766,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.29277566539923955,0.29277566539923955,0.29277566539923955
322,0.3650190114068441,0.3650190114068441,0.3650190114068441,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.2889733840304182,0.2889733840304182,0.2889733840304182
323,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.2889733840304182,0.2889733840304182,0.2889733840304182
324,0.3650190114068441,0.3650190114068441,0.3650190114068441,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.28517110266159695,0.28517110266159695,0.28517110266159695
325,0.3688212927756654,0.3688212927756654,0.3688212927756654,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.28517110266159695,0.28517110266159695,0.28517110266159695
326,0.38022813688212925,0.38022813688212925,0.38022813688212925,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.26996197718631176,0.26996197718631176,0.26996197718631176
327,0.3612167300380228,0.3612167300380228,0.3612167300380228,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.25475285171102663,0.25475285171102663,0.25475285171102663
328,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.26996197718631176,0.26996197718631176,0.26996197718631176
329,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.28517110266159695,0.28517110266159695,0.28517110266159695
330,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.2813688212927757,0.2813688212927757,0.2813688212927757
331,0.35361216730038025,0.35361216730038025,0.35361216730038025,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.2813688212927757,0.2813688212927757,0.2813688212927757
332,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.2813688212927757,0.2813688212927757,0.2813688212927757
333,0.3612167300380228,0.3612167300380228,0.3612167300380228,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.26996197718631176,0.26996197718631176,0.26996197718631176
334,0.3650190114068441,0.3650190114068441,0.3650190114068441,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.27756653992395436,0.27756653992395436,0.27756653992395436
335,0.376425855513308,0.376425855513308,0.376425855513308,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.26996197718631176,0.26996197718631176,0.26996197718631176
336,0.376425855513308,0.376425855513308,0.376425855513308,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.2813688212927757,0.2813688212927757,0.2813688212927757
337,0.3688212927756654,0.3688212927756654,0.3688212927756654,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.2813688212927757,0.2813688212927757,0.2813688212927757
338,0.3726235741444867,0.3726235741444867,0.3726235741444867,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.2813688212927757,0.2813688212927757,0.2813688212927757
339,0.376425855513308,0.376425855513308,0.376425855513308,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.28517110266159695,0.28517110266159695,0.28517110266159695
340,0.38022813688212925,0.38022813688212925,0.38022813688212925,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.27756653992395436,0.27756653992395436,0.27756653992395436
341,0.3650190114068441,0.3650190114068441,0.3650190114068441,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.2737642585551331,0.2737642585551331,0.2737642585551331
342,0.3650190114068441,0.3650190114068441,0.3650190114068441,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.2737642585551331,0.2737642585551331,0.2737642585551331
343,0.3688212927756654,0.3688212927756654,0.3688212927756654,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.34600760456273766,0.34600760456273766,0.34600760456273766,0.2737642585551331,0.2737642585551331,0.2737642585551331
344,0.3612167300380228,0.3612167300380228,0.3612167300380228,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.2661596958174905,0.2661596958174905,0.2661596958174905
345,0.3612167300380228,0.3612167300380228,0.3612167300380228,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.2661596958174905,0.2661596958174905,0.2661596958174905
346,0.3650190114068441,0.3650190114068441,0.3650190114068441,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.26996197718631176,0.26996197718631176,0.26996197718631176
347,0.3726235741444867,0.3726235741444867,0.3726235741444867,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.26996197718631176,0.26996197718631176,0.26996197718631176
348,0.3726235741444867,0.3726235741444867,0.3726235741444867,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.26996197718631176,0.26996197718631176,0.26996197718631176
349,0.3688212927756654,0.3688212927756654,0.3688212927756654,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.2661596958174905,0.2661596958174905,0.2661596958174905
350,0.3726235741444867,0.3726235741444867,0.3726235741444867,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.2661596958174905,0.2661596958174905,0.2661596958174905
351,0.3688212927756654,0.3688212927756654,0.3688212927756654,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.2623574144486692,0.2623574144486692,0.2623574144486692
352,0.3650190114068441,0.3650190114068441,0.3650190114068441,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.26996197718631176,0.26996197718631176,0.26996197718631176
353,0.376425855513308,0.376425855513308,0.376425855513308,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.27756653992395436,0.27756653992395436,0.27756653992395436
354,0.376425855513308,0.376425855513308,0.376425855513308,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.2737642585551331,0.2737642585551331,0.2737642585551331
355,0.3726235741444867,0.3726235741444867,0.3726235741444867,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.2661596958174905,0.2661596958174905,0.2661596958174905
356,0.3650190114068441,0.3650190114068441,0.3650190114068441,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.2661596958174905,0.2661596958174905,0.2661596958174905
357,0.3650190114068441,0.3650190114068441,0.3650190114068441,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.2585551330798479,0.2585551330798479,0.2585551330798479
358,0.3726235741444867,0.3726235741444867,0.3726235741444867,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.26996197718631176,0.26996197718631176,0.26996197718631176
359,0.3688212927756654,0.3688212927756654,0.3688212927756654,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.26996197718631176,0.26996197718631176,0.26996197718631176
360,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.27756653992395436,0.27756653992395436,0.27756653992395436
361,0.3650190114068441,0.3650190114068441,0.3650190114068441,0.34220532319391633,0.34220532319391633,0.34220532319391633,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.2737642585551331,0.2737642585551331,0.2737642585551331
362,0.3612167300380228,0.3612167300380228,0.3612167300380228,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.27756653992395436,0.27756653992395436,0.27756653992395436
363,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.34220532319391633,0.34220532319391633,0.34220532319391633,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.27756653992395436,0.27756653992395436,0.27756653992395436
364,0.3612167300380228,0.3612167300380228,0.3612167300380228,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.28517110266159695,0.28517110266159695,0.28517110266159695
365,0.3650190114068441,0.3650190114068441,0.3650190114068441,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.27756653992395436,0.27756653992395436,0.27756653992395436
366,0.3650190114068441,0.3650190114068441,0.3650190114068441,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.2813688212927757,0.2813688212927757,0.2813688212927757
367,0.3650190114068441,0.3650190114068441,0.3650190114068441,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.2813688212927757,0.2813688212927757,0.2813688212927757
368,0.3650190114068441,0.3650190114068441,0.3650190114068441,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.28517110266159695,0.28517110266159695,0.28517110266159695
