Step,r_msmarco_bm_50_no_5000_ff - accuracy,r_msmarco_bm_50_no_5000_ff - accuracy__MIN,r_msmarco_bm_50_no_5000_ff - accuracy__MAX,r_msmarco_bm_10_no_5000_ff - accuracy,r_msmarco_bm_10_no_5000_ff - accuracy__MIN,r_msmarco_bm_10_no_5000_ff - accuracy__MAX,r_msmarco_bm_5_no_5000_ff - accuracy,r_msmarco_bm_5_no_5000_ff - accuracy__MIN,r_msmarco_bm_5_no_5000_ff - accuracy__MAX,r_msmarco_bm_1_no_5000_ff - accuracy,r_msmarco_bm_1_no_5000_ff - accuracy__MIN,r_msmarco_bm_1_no_5000_ff - accuracy__MAX
245,0.34980988593155893,0.34980988593155893,0.34980988593155893,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.27756653992395436,0.27756653992395436,0.27756653992395436
246,0.34980988593155893,0.34980988593155893,0.34980988593155893,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.26996197718631176,0.26996197718631176,0.26996197718631176
247,0.34600760456273766,0.34600760456273766,0.34600760456273766,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.311787072243346,0.311787072243346,0.311787072243346,0.27756653992395436,0.27756653992395436,0.27756653992395436
248,0.34220532319391633,0.34220532319391633,0.34220532319391633,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.311787072243346,0.311787072243346,0.311787072243346,0.26996197718631176,0.26996197718631176,0.26996197718631176
249,0.34220532319391633,0.34220532319391633,0.34220532319391633,0.2965779467680608,0.2965779467680608,0.2965779467680608,0.29277566539923955,0.29277566539923955,0.29277566539923955,0.2623574144486692,0.2623574144486692,0.2623574144486692
250,0.34600760456273766,0.34600760456273766,0.34600760456273766,0.2965779467680608,0.2965779467680608,0.2965779467680608,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.2623574144486692,0.2623574144486692,0.2623574144486692
251,0.34600760456273766,0.34600760456273766,0.34600760456273766,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.2737642585551331,0.2737642585551331,0.2737642585551331
252,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.29277566539923955,0.29277566539923955,0.29277566539923955,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.2889733840304182,0.2889733840304182,0.2889733840304182
253,0.34980988593155893,0.34980988593155893,0.34980988593155893,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.2813688212927757,0.2813688212927757,0.2813688212927757
254,0.34600760456273766,0.34600760456273766,0.34600760456273766,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.2737642585551331,0.2737642585551331,0.2737642585551331
255,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.2737642585551331,0.2737642585551331,0.2737642585551331
256,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.311787072243346,0.311787072243346,0.311787072243346,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.2737642585551331,0.2737642585551331,0.2737642585551331
257,0.34600760456273766,0.34600760456273766,0.34600760456273766,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.2737642585551331,0.2737642585551331,0.2737642585551331
258,0.34600760456273766,0.34600760456273766,0.34600760456273766,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.26996197718631176,0.26996197718631176,0.26996197718631176
259,0.34220532319391633,0.34220532319391633,0.34220532319391633,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.26996197718631176,0.26996197718631176,0.26996197718631176
260,0.34220532319391633,0.34220532319391633,0.34220532319391633,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.26996197718631176,0.26996197718631176,0.26996197718631176
261,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.26996197718631176,0.26996197718631176,0.26996197718631176
262,0.35361216730038025,0.35361216730038025,0.35361216730038025,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.28517110266159695,0.28517110266159695,0.28517110266159695,0.2661596958174905,0.2661596958174905,0.2661596958174905
263,0.34980988593155893,0.34980988593155893,0.34980988593155893,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.2661596958174905,0.2661596958174905,0.2661596958174905
264,0.34980988593155893,0.34980988593155893,0.34980988593155893,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.29277566539923955,0.29277566539923955,0.29277566539923955,0.2585551330798479,0.2585551330798479,0.2585551330798479
265,0.34980988593155893,0.34980988593155893,0.34980988593155893,0.311787072243346,0.311787072243346,0.311787072243346,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.2623574144486692,0.2623574144486692,0.2623574144486692
266,0.34980988593155893,0.34980988593155893,0.34980988593155893,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.2737642585551331,0.2737642585551331,0.2737642585551331
267,0.35361216730038025,0.35361216730038025,0.35361216730038025,0.311787072243346,0.311787072243346,0.311787072243346,0.311787072243346,0.311787072243346,0.311787072243346,0.26996197718631176,0.26996197718631176,0.26996197718631176
268,0.34600760456273766,0.34600760456273766,0.34600760456273766,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.27756653992395436,0.27756653992395436,0.27756653992395436
269,0.34980988593155893,0.34980988593155893,0.34980988593155893,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.2813688212927757,0.2813688212927757,0.2813688212927757
270,0.3612167300380228,0.3612167300380228,0.3612167300380228,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.2813688212927757,0.2813688212927757,0.2813688212927757
271,0.35361216730038025,0.35361216730038025,0.35361216730038025,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.2813688212927757,0.2813688212927757,0.2813688212927757
272,0.34980988593155893,0.34980988593155893,0.34980988593155893,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.26996197718631176,0.26996197718631176,0.26996197718631176
273,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.311787072243346,0.311787072243346,0.311787072243346,0.26996197718631176,0.26996197718631176,0.26996197718631176
274,0.3612167300380228,0.3612167300380228,0.3612167300380228,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.2889733840304182,0.2889733840304182,0.2889733840304182
275,0.35361216730038025,0.35361216730038025,0.35361216730038025,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.311787072243346,0.311787072243346,0.311787072243346,0.29277566539923955,0.29277566539923955,0.29277566539923955
276,0.34980988593155893,0.34980988593155893,0.34980988593155893,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.26996197718631176,0.26996197718631176,0.26996197718631176
277,0.3612167300380228,0.3612167300380228,0.3612167300380228,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.2737642585551331,0.2737642585551331,0.2737642585551331
278,0.3650190114068441,0.3650190114068441,0.3650190114068441,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.311787072243346,0.311787072243346,0.311787072243346,0.27756653992395436,0.27756653992395436,0.27756653992395436
279,0.3688212927756654,0.3688212927756654,0.3688212927756654,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.311787072243346,0.311787072243346,0.311787072243346,0.2889733840304182,0.2889733840304182,0.2889733840304182
280,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.2737642585551331,0.2737642585551331,0.2737642585551331
281,0.34980988593155893,0.34980988593155893,0.34980988593155893,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.2737642585551331,0.2737642585551331,0.2737642585551331
282,0.35361216730038025,0.35361216730038025,0.35361216730038025,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.311787072243346,0.311787072243346,0.311787072243346,0.2661596958174905,0.2661596958174905,0.2661596958174905
283,0.3650190114068441,0.3650190114068441,0.3650190114068441,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.2737642585551331,0.2737642585551331,0.2737642585551331
284,0.3726235741444867,0.3726235741444867,0.3726235741444867,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.28517110266159695,0.28517110266159695,0.28517110266159695
285,0.376425855513308,0.376425855513308,0.376425855513308,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.2737642585551331,0.2737642585551331,0.2737642585551331
286,0.3726235741444867,0.3726235741444867,0.3726235741444867,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.2623574144486692,0.2623574144486692,0.2623574144486692
287,0.3726235741444867,0.3726235741444867,0.3726235741444867,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.28517110266159695,0.28517110266159695,0.28517110266159695,0.24714828897338403,0.24714828897338403,0.24714828897338403
288,0.376425855513308,0.376425855513308,0.376425855513308,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.28517110266159695,0.28517110266159695,0.28517110266159695,0.2509505703422053,0.2509505703422053,0.2509505703422053
289,0.3688212927756654,0.3688212927756654,0.3688212927756654,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.28517110266159695,0.28517110266159695,0.28517110266159695,0.2585551330798479,0.2585551330798479,0.2585551330798479
290,0.3688212927756654,0.3688212927756654,0.3688212927756654,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.2965779467680608,0.2965779467680608,0.2965779467680608,0.25475285171102663,0.25475285171102663,0.25475285171102663
291,0.3688212927756654,0.3688212927756654,0.3688212927756654,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.2623574144486692,0.2623574144486692,0.2623574144486692
292,0.3650190114068441,0.3650190114068441,0.3650190114068441,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.311787072243346,0.311787072243346,0.311787072243346,0.27756653992395436,0.27756653992395436,0.27756653992395436
293,0.3650190114068441,0.3650190114068441,0.3650190114068441,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.311787072243346,0.311787072243346,0.311787072243346,0.26996197718631176,0.26996197718631176,0.26996197718631176
294,0.3650190114068441,0.3650190114068441,0.3650190114068441,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.2737642585551331,0.2737642585551331,0.2737642585551331
295,0.3612167300380228,0.3612167300380228,0.3612167300380228,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.2661596958174905,0.2661596958174905,0.2661596958174905
296,0.3650190114068441,0.3650190114068441,0.3650190114068441,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.27756653992395436,0.27756653992395436,0.27756653992395436
297,0.3726235741444867,0.3726235741444867,0.3726235741444867,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.27756653992395436,0.27756653992395436,0.27756653992395436
298,0.3688212927756654,0.3688212927756654,0.3688212927756654,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.2623574144486692,0.2623574144486692,0.2623574144486692
299,0.3612167300380228,0.3612167300380228,0.3612167300380228,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.311787072243346,0.311787072243346,0.311787072243346,0.26996197718631176,0.26996197718631176,0.26996197718631176
300,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.2737642585551331,0.2737642585551331,0.2737642585551331
301,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.26996197718631176,0.26996197718631176,0.26996197718631176
302,0.35361216730038025,0.35361216730038025,0.35361216730038025,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.311787072243346,0.311787072243346,0.311787072243346,0.2623574144486692,0.2623574144486692,0.2623574144486692
303,0.35361216730038025,0.35361216730038025,0.35361216730038025,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.24334600760456274,0.24334600760456274,0.24334600760456274
304,0.34980988593155893,0.34980988593155893,0.34980988593155893,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.25475285171102663,0.25475285171102663,0.25475285171102663
305,0.34980988593155893,0.34980988593155893,0.34980988593155893,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.26996197718631176,0.26996197718631176,0.26996197718631176
306,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.311787072243346,0.311787072243346,0.311787072243346,0.26996197718631176,0.26996197718631176,0.26996197718631176
307,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.2623574144486692,0.2623574144486692,0.2623574144486692
308,0.3612167300380228,0.3612167300380228,0.3612167300380228,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.311787072243346,0.311787072243346,0.311787072243346,0.2623574144486692,0.2623574144486692,0.2623574144486692
309,0.3612167300380228,0.3612167300380228,0.3612167300380228,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.2661596958174905,0.2661596958174905,0.2661596958174905
310,0.3612167300380228,0.3612167300380228,0.3612167300380228,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.311787072243346,0.311787072243346,0.311787072243346,0.26996197718631176,0.26996197718631176,0.26996197718631176
311,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.2965779467680608,0.2965779467680608,0.2965779467680608,0.2585551330798479,0.2585551330798479,0.2585551330798479
312,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.2585551330798479,0.2585551330798479,0.2585551330798479
313,0.35361216730038025,0.35361216730038025,0.35361216730038025,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.26996197718631176,0.26996197718631176,0.26996197718631176
314,0.35361216730038025,0.35361216730038025,0.35361216730038025,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.26996197718631176,0.26996197718631176,0.26996197718631176
315,0.35361216730038025,0.35361216730038025,0.35361216730038025,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.2737642585551331,0.2737642585551331,0.2737642585551331
316,0.34980988593155893,0.34980988593155893,0.34980988593155893,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.2737642585551331,0.2737642585551331,0.2737642585551331
317,0.34980988593155893,0.34980988593155893,0.34980988593155893,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.25475285171102663,0.25475285171102663,0.25475285171102663
318,0.34600760456273766,0.34600760456273766,0.34600760456273766,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.2889733840304182,0.2889733840304182,0.2889733840304182,0.2661596958174905,0.2661596958174905,0.2661596958174905
319,0.34220532319391633,0.34220532319391633,0.34220532319391633,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.28517110266159695,0.28517110266159695,0.28517110266159695,0.2623574144486692,0.2623574144486692,0.2623574144486692
320,0.34600760456273766,0.34600760456273766,0.34600760456273766,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.2585551330798479,0.2585551330798479,0.2585551330798479
321,0.34980988593155893,0.34980988593155893,0.34980988593155893,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.311787072243346,0.311787072243346,0.311787072243346,0.2585551330798479,0.2585551330798479,0.2585551330798479
322,0.34220532319391633,0.34220532319391633,0.34220532319391633,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.311787072243346,0.311787072243346,0.311787072243346,0.25475285171102663,0.25475285171102663,0.25475285171102663
323,0.34600760456273766,0.34600760456273766,0.34600760456273766,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.2623574144486692,0.2623574144486692,0.2623574144486692
324,0.35361216730038025,0.35361216730038025,0.35361216730038025,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.25475285171102663,0.25475285171102663,0.25475285171102663
325,0.3650190114068441,0.3650190114068441,0.3650190114068441,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.24714828897338403,0.24714828897338403,0.24714828897338403
326,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.2585551330798479,0.2585551330798479,0.2585551330798479
327,0.35361216730038025,0.35361216730038025,0.35361216730038025,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.2661596958174905,0.2661596958174905,0.2661596958174905
328,0.35361216730038025,0.35361216730038025,0.35361216730038025,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.2623574144486692,0.2623574144486692,0.2623574144486692
329,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.311787072243346,0.311787072243346,0.311787072243346,0.25475285171102663,0.25475285171102663,0.25475285171102663
330,0.34980988593155893,0.34980988593155893,0.34980988593155893,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.24334600760456274,0.24334600760456274,0.24334600760456274
331,0.35361216730038025,0.35361216730038025,0.35361216730038025,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.25475285171102663,0.25475285171102663,0.25475285171102663
332,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.2661596958174905,0.2661596958174905,0.2661596958174905
333,0.35361216730038025,0.35361216730038025,0.35361216730038025,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.311787072243346,0.311787072243346,0.311787072243346,0.26996197718631176,0.26996197718631176,0.26996197718631176
334,0.34600760456273766,0.34600760456273766,0.34600760456273766,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.2623574144486692,0.2623574144486692,0.2623574144486692
335,0.34980988593155893,0.34980988593155893,0.34980988593155893,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.311787072243346,0.311787072243346,0.311787072243346,0.2623574144486692,0.2623574144486692,0.2623574144486692
336,0.34980988593155893,0.34980988593155893,0.34980988593155893,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.2737642585551331,0.2737642585551331,0.2737642585551331
337,0.35361216730038025,0.35361216730038025,0.35361216730038025,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.311787072243346,0.311787072243346,0.311787072243346,0.2737642585551331,0.2737642585551331,0.2737642585551331
338,0.35361216730038025,0.35361216730038025,0.35361216730038025,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.311787072243346,0.311787072243346,0.311787072243346,0.2661596958174905,0.2661596958174905,0.2661596958174905
339,0.34600760456273766,0.34600760456273766,0.34600760456273766,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.311787072243346,0.311787072243346,0.311787072243346,0.26996197718631176,0.26996197718631176,0.26996197718631176
340,0.35361216730038025,0.35361216730038025,0.35361216730038025,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.2965779467680608,0.2965779467680608,0.2965779467680608,0.2661596958174905,0.2661596958174905,0.2661596958174905
341,0.35361216730038025,0.35361216730038025,0.35361216730038025,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.29277566539923955,0.29277566539923955,0.29277566539923955,0.2623574144486692,0.2623574144486692,0.2623574144486692
342,0.34980988593155893,0.34980988593155893,0.34980988593155893,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.2585551330798479,0.2585551330798479,0.2585551330798479
343,0.34600760456273766,0.34600760456273766,0.34600760456273766,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.25475285171102663,0.25475285171102663,0.25475285171102663
344,0.35361216730038025,0.35361216730038025,0.35361216730038025,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.311787072243346,0.311787072243346,0.311787072243346,0.2585551330798479,0.2585551330798479,0.2585551330798479
345,0.35361216730038025,0.35361216730038025,0.35361216730038025,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.24714828897338403,0.24714828897338403,0.24714828897338403
346,0.34600760456273766,0.34600760456273766,0.34600760456273766,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.311787072243346,0.311787072243346,0.311787072243346,0.2585551330798479,0.2585551330798479,0.2585551330798479
347,0.34600760456273766,0.34600760456273766,0.34600760456273766,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.26996197718631176,0.26996197718631176,0.26996197718631176
348,0.35361216730038025,0.35361216730038025,0.35361216730038025,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.2813688212927757,0.2813688212927757,0.2813688212927757
349,0.3612167300380228,0.3612167300380228,0.3612167300380228,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.26996197718631176,0.26996197718631176,0.26996197718631176
350,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.2585551330798479,0.2585551330798479,0.2585551330798479
351,0.3612167300380228,0.3612167300380228,0.3612167300380228,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.2623574144486692,0.2623574144486692,0.2623574144486692
352,0.34980988593155893,0.34980988593155893,0.34980988593155893,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.2623574144486692,0.2623574144486692,0.2623574144486692
353,0.34980988593155893,0.34980988593155893,0.34980988593155893,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.2585551330798479,0.2585551330798479,0.2585551330798479
354,0.35361216730038025,0.35361216730038025,0.35361216730038025,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.2623574144486692,0.2623574144486692,0.2623574144486692
355,0.34980988593155893,0.34980988593155893,0.34980988593155893,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.2585551330798479,0.2585551330798479,0.2585551330798479
356,0.34980988593155893,0.34980988593155893,0.34980988593155893,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.26996197718631176,0.26996197718631176,0.26996197718631176
357,0.34600760456273766,0.34600760456273766,0.34600760456273766,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.2623574144486692,0.2623574144486692,0.2623574144486692
358,0.34980988593155893,0.34980988593155893,0.34980988593155893,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.2509505703422053,0.2509505703422053,0.2509505703422053
359,0.35361216730038025,0.35361216730038025,0.35361216730038025,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.25475285171102663,0.25475285171102663,0.25475285171102663
360,0.35361216730038025,0.35361216730038025,0.35361216730038025,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.2661596958174905,0.2661596958174905,0.2661596958174905
361,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.2737642585551331,0.2737642585551331,0.2737642585551331
362,0.34600760456273766,0.34600760456273766,0.34600760456273766,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.27756653992395436,0.27756653992395436,0.27756653992395436
363,0.35361216730038025,0.35361216730038025,0.35361216730038025,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.311787072243346,0.311787072243346,0.311787072243346,0.2661596958174905,0.2661596958174905,0.2661596958174905
364,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.311787072243346,0.311787072243346,0.311787072243346,0.2661596958174905,0.2661596958174905,0.2661596958174905
365,0.34980988593155893,0.34980988593155893,0.34980988593155893,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.311787072243346,0.311787072243346,0.311787072243346,0.26996197718631176,0.26996197718631176,0.26996197718631176
366,0.34980988593155893,0.34980988593155893,0.34980988593155893,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.311787072243346,0.311787072243346,0.311787072243346,0.2661596958174905,0.2661596958174905,0.2661596958174905
367,0.34600760456273766,0.34600760456273766,0.34600760456273766,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.26996197718631176,0.26996197718631176,0.26996197718631176
368,0.34980988593155893,0.34980988593155893,0.34980988593155893,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.2623574144486692,0.2623574144486692,0.2623574144486692
369,0.35361216730038025,0.35361216730038025,0.35361216730038025,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.2623574144486692,0.2623574144486692,0.2623574144486692
